EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,zip5
521977912,AL-HUDA INC,% SAYEED JAWEED,5301 EDGEWOOD RD,COLLEGE PARK,MD,20740-4623,0000,03,3,7000,199705,1,10,046030000,1,01,202506,0,0,13,0,06,NA,NA,NA,B24Z,NA,20740
521978078,FAITH UNITY FELLOWSHIP MINISTRIES INC,NA,PO BOX 158,MILLINGTON,MD,21651-0158,0000,03,3,7000,201002,1,10,000000000,1,01,NA,0,0,06,0,08,NA,NA,NA,X21,NA,21651
521978514,CHRIST AND A BETTER WAY FELLOWSHIP,NA,PO BOX 65,RIVA,MD,21140-0065,0000,03,3,7000,199709,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,21140
521978524,NEW AND LIVING WAY APOSTOLIC CHURCH,% ROBERT LEE FOOKS SR,25671,MARDELA SPRINGS,MD,21837-0000,0000,03,3,7000,199608,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,21837
521979486,DAWAT-E-HADIYAH AMERICA,% BEHLUL ZAKIUDDIN,18720 NEW HAMPSHIRE AVE,ASHTON,MD,20861-9790,9463,03,9,7000,199209,1,10,003000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,ANJUMAN-E-EZZI WASHINGTON DC A DIST,20861
521979530,NEW DIMENSIONS CHURCH,% DEXTER EDMUND,10401 LANHAM SEVERN RD,LANHAM,MD,20706-2107,0000,03,3,7000,201303,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20706
521979860,FAITH CHRISTIAN WORSHIP CENTER INC,% GARY JOHNSON,3713 LOCHEARN DR,BALTIMORE,MD,21207-6361,0000,03,3,7000,199904,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21207
521980029,HARVEST FELLOWSHIP,% SCOTT HOWE,PO BOX 475,LUSBY,MD,20657-0475,8534,03,9,7000,197404,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20657
521980218,TRUE BUDDHA TEMPLE MARYLAND,% KENNETH CHIU,1930 SPENCERVILLE RD,SPENCERVILLE,MD,20868-9722,0000,03,3,7000,199702,1,10,001000000,1,01,NA,3,3,06,0,12,NA,NA,NA,X50Z,NA,20868
521980774,BAIS HAMEDRASH AND MESIVTA OF BALTIMORE INC,NA,6823 OLD PIMLICO RD,BALTIMORE,MD,21209-1613,0000,03,3,7000,199612,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X30Z,NA,21209
521981006,ACCOKEEK FIRST CHURCH OF GOD,NA,PO BOX 810,ACCOKEEK,MD,20607-0810,1489,03,9,7000,196007,1,10,001268000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20607
521981830,CROSSROADS CHURCH OF GOD,% BONNIE J WARD 6,PO BOX 119,FRUITLAND,MD,21826-0119,2358,03,9,7000,197210,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21826
521981896,NEW PSALMIST NONDENOMINATIONAL CHURCH,% GLENDON A JONES JR,8925 OLD PRINCESS ANNE RD,WESTOVER,MD,21871-3219,0000,03,3,7000,199908,1,10,000000000,1,01,NA,0,0,06,0,06,NA,NA,NA,X21,NA,21871
521982161,ETHOPIAN EVANGELISTIC TEMPLE INC,NA,PO BOX 47038,BALTIMORE,MD,21244-7038,0000,03,3,7000,200903,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,TSADIK ABRAHAM,21244
521982649,FULL GOSPEL OF CHRIST FELLOWSHIP INC,% REV MILDRED SCOTT PASTOR,5810 RITTENHOUSE ST,RIVERDALE,MD,20737-2863,3317,03,9,7000,000000,0,10,000000000,0,01,NA,0,0,06,0,06,NA,NA,NA,NA,FAITH FULL GOSPEL DELIVERANCE CHUR,20737
521982911,TRIED AND TRUE MINISTRIES INCORPORATED,% LEE R CAESAR JR,1107 BONAPARTE AVE,BALTIMORE,MD,21218-6226,0000,03,3,7000,199708,0,10,000000000,1,01,NA,0,0,06,0,07,NA,NA,NA,NA,NA,21218
521983299,OAK GROOVE BAPTIST CHURCH,% JAMES E SIMMONS,11220 HOLLY SPRINGS RD,NANJEMOY,MD,20662-3013,0000,03,3,7000,199704,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20662
521983640,RAINBOW FAMILY CHRISTIAN CENTER,NA,2120-A INDUSTRIAL PRKWAY,SILVER SPRING,MD,20904-0000,0000,03,3,7000,199709,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20904
521983891,WASHINGTON MALAYALAM ADVENTIST CHURCH,NA,12812 TAMARACK RD,SILVER SPRING,MD,20904-1527,0000,03,3,7000,200709,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20904
521984379,HOPE ASSEMBLY OF GOD INC,% RICHARD B BRADFORD SR,10600 FREDERICK RD,ELLICOTT CITY,MD,21042-2106,1678,03,9,7000,196408,1,10,001002029,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21042
521984667,CHRIST APOSTOLIC CHURCH WOSEM MOUNT ZION MIRACLE CENTRE,% PASTOR BAMIKOLE GBANGBALASA,2226 PARK AVE,BALTIMORE,MD,21217-4846,0000,03,3,7000,199809,1,10,001006007,1,01,200912,0,0,06,0,12,NA,NA,NA,X99Z,NA,21217
521984786,SHALOM MINISTRIES CHRISTIAN CENTER INC,% FLORIDA M FORD REV PRES,25843 TROY CT,MECHANICSVLLE,MD,20659-4964,0000,03,3,7000,200101,1,10,994029000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20659
521985307,HALLELUJAH CHURCH,% SANG HEE LEE,403 N PATTERSON PARK AVE,BALTIMORE,MD,21231-1340,0000,03,3,7000,199611,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,21231
521985474,BREAD OF LIFE CHURCH INC,NA,8144 SANTA FE DR,SEVERN,MD,21144-3234,0000,03,3,7000,199705,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21Z,NA,21144
521986201,FAITH CHRISTIAN CENTER DAY CARE CTR,% ROBERT W DOUGLAS,500 E LINCOLN AVE,SALISBURY,MD,21804-6610,0000,03,3,7000,200109,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21804
521986463,JUDAH TEMPLE AFRICAN METHODIST EPISCOPAL ZION CHURCH,% SCOT C MOORE,14500 MOUNT OAK RD,MITCHELLVILLE,MD,20721-1242,0000,03,3,7000,200310,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X200,NA,20721
521986940,CHRIST APOSTOLIC CHURCH VINEYARD OF COMFORT,% REV SAMSON ADENODI,6408 PRINCESS GARDEN PKWY,LANHAM,MD,20706-3537,0000,03,3,7000,199802,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20706
521987227,S & S MINISTRIES INC,% SHARONDA STEWART,5804 JUNIPERTREE LN,CAPITOL HGTS,MD,20743-6320,0000,03,3,7000,199707,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21Z,NA,20743
521987572,HIS WORD AND WORSHIP CENTER INC,% JAMES LAWS,PO BOX 3592,SALISBURY,MD,21802-3592,1620,03,9,7000,196402,0,10,001029000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21802
521988135,PLEASANT GROVE BAPTIST CHURCH,NA,PO BOX 205,MARBURY,MD,20658-0205,0000,03,3,7000,199705,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20658
521989422,UNITED APOSTOLIC CHURCHES INC,% DAVID E LEWIS,PO BOX 1390,GLEN BURNIE,MD,21060-1390,8185,03,8,7000,199803,1,10,002000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,21060
521989588,NEW LIFE CHURCH OF GOD AND CHRIST OF MONTGOMERY COUNTY INCORPORATED,% REV JERUSHA L JONES,PO BOX 122,BURTONSVILLE,MD,20866-0122,0000,03,3,7000,200003,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20866
521989914,MT ZION UNITED METHODIST CHURCH,NA,41 ARK RD,LOTHIAN,MD,20711-2905,2573,03,9,7000,197410,0,10,000000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20711
521990716,KINGDOM OF GOD MINISTRIES INC,% VIRGINIA M HARRISON-JONES,11006 PENNY AVE,CLINTON,MD,20735-3937,0000,03,3,1000,199908,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20735
521992080,NEW ZION WORSHIP CENTER INC,NA,PO BOX 29395,BALTIMORE,MD,21213-0195,0000,03,3,7000,199611,1,10,001000000,1,01,NA,1,3,06,0,12,NA,NA,NA,X20Z,NA,21213
521992375,THE PROMISE LAND,% MICHAEL RITTENHOUSE,6605 MORRIS RD,PITTSVILLE,MD,21850-2161,1620,03,9,7000,196402,0,10,001029000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21850
521992816,SANSKRITI CENTER INC,NA,5505 THORNBUSH CT,BETHESDA,MD,20814-2156,0000,03,3,1700,199705,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X70Z,NA,20814
521993115,ETHIOPIAN ORTHODOX TEWAHDO MEKANE SELAM EYESUS CHURCH INC,% AWOKE DESSIE,2024 GWYNN OAK AVE,GWYNN OAK,MD,21207-5263,0000,03,3,7000,200209,1,10,001000000,1,01,NA,3,3,06,0,12,NA,NA,NA,X22,NA,21207
521993308,SPIRITUAL ASSEMBLY OF THE BAHAIS OF HARFORD COUNTY,% MRS MARGERY ELIZABETH DIXON,3618 ADVOCATE HILL DR,JARRETTSVILLE,MD,21084-1503,9508,03,9,7000,199505,1,10,001000000,1,01,NA,0,0,06,0,04,NA,NA,NA,NA,2210 HARFORD COUNTY,21084
521993536,RAINBOW OUTREACH MINISTRIES INC,NA,7921 QUEENAIR DR STE 110,GAITHERSBURG,MD,20879-4153,0000,03,3,7000,199709,1,10,029000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,20879
521994383,GOSPEL ACCORDING TO JESUS CHRIST MINISTRIES,% ANDREA YVONNE GALES,8605 ANDREW ELLICOTT CT,ELLICOTT CITY,MD,21043-5458,0000,03,3,7000,200005,1,10,000000000,1,01,NA,0,0,06,0,03,NA,NA,NA,X21,NA,21043
521994408,INTERFAITH CHRISTIAN MINISTRIES,% DR KATHERINE L HOLLINS HENRY,PO BOX 4773,CROFTON,MD,21114-4773,0000,03,3,7000,199809,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,21114
521994645,AMAZING GRACE EVANGELICAL LUTHERAN CHURCH,NA,2424 MCELDERRY ST,BALTIMORE,MD,21205-2546,9386,03,9,7000,198704,4,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21205
521994776,NORTHERN CHESAPEAKE UNITARIAN UNIVERSALIST SOCIETY,NA,PO BOX 258,FALLSTON,MD,21047-0258,0000,03,3,7000,199612,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,21047
521994779,RISHIS VAISNAVA CENTER,% RADHIKA RISHI,2623 DEER RIDGE DR,SILVER SPRING,MD,20904-7159,0000,03,3,7000,199701,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X70Z,NA,20904
521994883,APOSTOLIC CHURCH BALTIMORE MARYLAND,% JEREMIAH A OLANBIWONNU,42 BELLANCA CT,BALTIMORE,MD,21220-1831,0000,03,3,7000,200104,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,21220
521995134,FULL GOSPEL FELLOWSHIP CHURCH OF DELIVERANCE,% HATTIE L BAILEY,9936 HOYT CIR,RANDALLSTOWN,MD,21133-1613,0000,03,3,7000,199703,1,10,001000000,1,01,NA,0,0,06,0,06,NA,NA,NA,X20Z,NA,21133
521995141,SHEPHERDS HOUSE CHRISTIAN OUTREACH INC,NA,73 BURNS CROSSING RD,SEVERN,MD,21144-3218,0000,03,3,7100,199707,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21Z,NA,21144
521995820,LIGHTHOUSE BAPTIST CHURCH OF WHITE PLAINS,% CALVIN JOHNSON,3150 MIDDLETOWN RD,WALDORF,MD,20603-3799,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20603
521996640,CALVARY PENTECOSTAL CHURCH INC,% MARVIN SMITH,PO BOX 215,BISHOPVILLE,MD,21813-0215,0000,03,3,7000,200402,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21813
521998397,IGLESIA DE DIOS PENTECOSTAL NUEVA VIDA,NA,PO BOX 394,BLADENSBURG,MD,20710-0394,0000,03,3,7000,201003,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20710
521998439,JOSHUA CHRISTIAN CENTER INC,% WALLACE ROBINSON JR,7509 LENHAM DR,FT WASHINGTON,MD,20744-2154,0000,03,3,7000,199802,1,10,001000000,1,01,NA,0,0,06,0,01,NA,NA,NA,X21Z,NA,20744
521998637,REACH FULL GOSPEL COMMUNITY CHURCH INC,% HOWARD JACKSON,5756 SILVER HILL RD,DISTRICT HTS,MD,20747-1147,0000,03,3,7000,199704,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20747
521998663,MERCY INTERNATIONAL MINISTRY,NA,3307 FAIRVIEW RD,BALTIMORE,MD,21207-4509,0000,03,3,7000,199702,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21Z,NA,21207
521999371,REDEEMING LOVE TEMPLE OF FAITH MINISTRY WORLD WIDE INC,% HORACE L DANIEL,2102 TRAFALGAR DR,FT WASHINGTON,MD,20744-2623,0000,03,3,7000,199805,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,20744
521999649,SPIRIT OF TRUTH KINGDOM WORSHIP CENTER INTERNATIONAL,% WINONA B TURNER,7901 HARFORD RD,PARKVILLE,MD,21234-5815,0000,03,3,7000,199812,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,21234
522000876,ST IGNATIUS HISTORIC TR FUND INC,% WILLIAM J WATTERS S J,740 N CALVERT ST,BALTIMORE,MD,21202-3622,0000,03,3,1700,199703,1,10,004000000,1,01,NA,0,0,06,0,06,NA,NA,NA,X20Z,NA,21202
522001294,NEW SOLID ROCK CHURCH MINISTRIES,% LAUREL LAKES EXECUTIVE PARK,8325 CHERRY LN,LAUREL,MD,20707-4828,0000,03,3,7000,199911,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20707
522002153,CENTER FOR SPIRITUAL LIVING GREATER BALTIMORE,% SUE MONAGHAN,320 E TOWNSONTOWN BLVD,TOWSON,MD,21286-5318,6017,03,9,7000,201406,1,10,059029000,5,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,CTR FOR SPIRITUAL LIVING BALTIMORE,21286
522002162,NEW LIFE CHRISTIAN CENTER CHURCH OF GOD IN CHRIST,% ARCHIE LEE HARRIS,PO BOX 3113,LAUREL,MD,20709-3113,0000,03,3,7000,199708,1,10,001000000,1,01,201512,0,0,06,0,12,NA,NA,NA,X99Z,NA,20709
522002360,MARYLAND BUDDHIST VIHARA,% KATUGASTOTA UPARATANA,2600 ELMONT ST,SILVER SPRING,MD,20902-2760,0000,03,3,7000,199703,1,10,001000000,1,01,202412,4,4,01,0,12,120993,118115,118115,X50Z,NA,20902
522002494,PRAYER OF FAITH MINISTRIES,% ELLA WASHINGTON,PO BOX 587,WHITE PLAINS,MD,20695-0587,0000,03,3,7000,201309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,20695
522003611,SHEKINAH TEMPLE OF JESUS CHRIST INC,% MARQUERITE R MORRIS,PO BOX 508,ODENTON,MD,21113-0508,0000,03,3,7000,200101,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21113
522003679,HARMONY MISSIONARY BAPTIST CHURCH INC,% HAROLD KILBY,2813 FORGE HILL RD,BEL AIR,MD,21015-1012,0000,03,3,7000,200005,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21015
522004130,ST AGNES CARE SERVICES INC,NA,3000 N RIDGE RD,ELLICOTT CITY,MD,21043-3311,0928,03,9,1200,194603,1,10,031150120,5,01,NA,0,0,02,0,06,NA,NA,NA,E910,NA,21043
522004200,WOODBINE FULL GOSPEL EVANGELICAL CHURCH,% REV MARION B ELLIS JR,PO BOX 137,WOODBINE,MD,21797-0137,0000,03,3,7000,199707,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99Z,NA,21797
522004413,NEW HORIZONS COMMUNITY CHURCH,% MICHAEL SIDNEY ALLEN,PO BOX 695,HVRE DE GRACE,MD,21078-0695,0000,03,3,1700,199710,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,MICHAEL SIDNEY ALLEN,21078
522005245,GODS HEALING TEMPLE,% DEBORAH WEBB,7400 BUCHANAN ST UNIT 2484,HYATTSVILLE,MD,20784-7509,0000,03,3,7000,199705,1,10,001000000,5,01,NA,0,0,06,0,03,NA,NA,NA,X20Z,NA,20784
522006434,FIRST UNIVERSAL LIFE CHURCH,% JOSEPH W KOSHNICK,7903 ORION CIR UNIT 476,LAUREL,MD,20724-3115,0000,03,3,7000,199712,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20724
522007923,CARDINAL HICKEY ACADEMY,% TAX DEPARTMENT,1601 W MOUNT HARMONY RD,OWINGS,MD,20736-8934,0928,03,9,7200,194603,1,10,031150120,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,20736
522009025,ELKRIDGE KOREAN BAPTIST CHURCH,% HAENG JOONG YOON,5929 SETTER DR,ELKRIDGE,MD,21075-5529,0000,03,3,7000,200010,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21075
522009142,ASSOCIATED BIBLE STUDENTS,NA,PO BOX 44,JARRETTSVILLE,MD,21084-0044,0000,03,3,7000,200612,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X200,NA,21084
522009154,NEW LIGHT METROPOLITAN COMMUNITY,NA,PO BOX 4959,HAGERSTOWN,MD,21742-0959,2401,03,9,7000,197302,1,10,001000000,5,01,NA,0,0,06,0,01,NA,NA,NA,NA,NA,21742
522009180,ELOHIM FULL GOSPEL HOUSE OF PRAYER INC,% EDWARD N MASON JR,3410 A COURTLEIGH DR,BALTIMORE,MD,21244-2231,0000,03,3,7000,199802,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21Z,NA,21244
522009404,EMMANUEL BAPTIST CHURCH OF FREDERICK MARYLAND INC,NA,7817 BALTIMORE NATIONAL PIKE,FREDERICK,MD,21702-3556,0000,03,3,7000,199711,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,21702
522010921,CALLAWAY BAPTIST CHURCH,% DANIEL L MOORE,20960 POINT LOOKOUT RD,CALLAWAY,MD,20620-2035,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20620
522011842,IGLESIA DEL EVANGELIO COMPLETO ALFA & OMEGA,NA,7212 SUNRISE DR,LANHAM,MD,20706-1238,0000,03,3,7000,199711,1,10,001000000,1,01,NA,0,3,06,0,12,NA,NA,NA,X20Z,JOSE F BORJAS MBR,20706
522012922,MT ZION AFRICAN METHODIST EPISCOPAL CHURCH,NA,202 JEFFERSON PIKE,KNOXVILLE,MD,21758-9625,0000,03,3,7000,202309,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21758
522012952,REDEEMER LUTHERAN CHAPEL,NA,PO BOX 427,DEALE,MD,20751-0427,9386,03,9,7000,198804,1,10,001000000,1,01,NA,0,0,06,0,01,NA,NA,NA,NA,NA,20751
522014321,CHURCH OF RESTORATION,NA,5913 ARBOR ST,HYATTSVILLE,MD,20781-1333,1961,03,9,7000,196811,1,10,029000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,146829,20781
522014806,THE CHURCH OF THE VIRGIN MOTHER,NA,17111 OVERHILL RD,DERWOOD,MD,20855-1557,0000,03,3,7000,200201,1,10,000000000,1,01,NA,0,0,06,0,03,NA,NA,NA,X20,NA,20855
522016103,CHURCH OF THE NAZARENE HOSANNA INC,NA,1218 EDNOR RD,SILVER SPRING,MD,20905-5108,1588,03,9,7000,196307,1,10,001000000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20905
522016924,SECOND WASHINGTON CHAPEL CHURCH OF CHRIST,% ELLIS R LEE DEACON,4301 GALLATIN ST,HYATTSVILLE,MD,20781-2051,1125,03,9,7000,195107,1,10,029000000,5,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,20781
522016933,INSIGHT MEDITATION COMMUNITY OF WASHINGTON,% TARA BRACH,19513 TIBER CT,MONTGOMRY VLG,MD,20886-3913,0000,03,3,7000,199803,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X50Z,NA,20886
522017008,ST MARK AFRICAN METHODIST EPISCOPAL CHURCH INC,% JAMES BROWN,5427 INDIAN HEAD HWY,OXON HILL,MD,20745-2020,0000,03,3,7000,201909,1,10,000000000,1,01,NA,0,0,06,0,03,NA,NA,NA,X20,NA,20745
522017098,SEONDO KOREAN PRESBYTARIAN CHURCH,% PETER J CHANG,16911 REDLAND RD,ROCKVILLE,MD,20855-1954,0000,03,3,7000,199804,1,10,001000000,5,01,NA,0,0,06,0,09,NA,NA,NA,X20Z,NA,20855
522017108,JOURNEYS CROSSING-A CHRISTIAN CHURCH,% DARIN BROWN,12900 CLOVERLEAF CENTER DRA,GAITHERSBURG,MD,20874-0000,0000,03,3,1200,199706,1,10,001000000,1,01,201312,0,0,06,0,12,NA,NA,NA,X20Z,NA,20874
522017288,NEW HOPE BAPTIST CHURCH OF PRINCE GEORGES COUNTY,NA,11101 INDIAN HEAD HWY UNIT D,FT WASHINGTON,MD,20744-4058,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20744
522017338,BETHEL UNITED CHURCH OF JESUS CHRIST,% REV JABEZ R LEWIS,2301 MAYFIELD AVE,BALTIMORE,MD,21213-1020,0000,03,3,7000,199703,1,10,001000000,1,01,NA,3,3,06,0,12,NA,NA,NA,X20Z,NA,21213
522018347,THE SOUL FACTORY INC,% ANDRE DERON CLOUD,9701 APOLLO DR STE 100,LARGO,MD,20774-4785,0000,03,3,7000,199803,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20774
522018934,SHEPHERDS LIFE CHURCH OF GOD,NA,6018 RIVER MEADOWS DR,COLUMBIA,MD,21045-3825,1489,03,9,7000,196007,1,10,001268000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21045
522019143,SHEPHERDS CARE CHILDRENS CENTER,NA,4200 OLNEY LAYTONSVILLE RD,OLNEY,MD,20832-1806,1709,03,9,7000,194701,1,10,001029000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,20832
522019762,HARVEST WIND LUTHERAN CHURCH,% PASTER RINKER,402 WESTRIDGE CIR,MOUNT AIRY,MD,21771-7541,9386,03,9,7000,198704,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,NA,NEW MARKET ELEMENTARY SCHOOL,21771
522020250,ARK OF SALVATION INTERNATIONAL CHURCH OF CHRIST,% EZEKIEL O OGUNDIPE,7515 ANNAPOLIS RD,NEW CARROLLTN,MD,20784-1740,0000,03,3,7000,199709,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20784
522020265,GREENSBORO BAPTIST CHURCH,% TIM SELTZER TREASURER,PO BOX 66,GREENSBORO,MD,21639-0066,1601,03,9,7000,196310,1,10,029002000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21639
522020719,ST STEPHEN CHRISTIAN COMMUNITY CHURCH,% FRANCES D FULLWOOD,3400 PEARL DR APT 104,SUITLAND,MD,20746-2125,0000,03,3,7000,199709,1,10,001000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20Z,NA,20746
522021149,VICTORIOUS LIFE OF FAITH CHURCH,NA,7110 MARLBORO PIKE,DISTRICT HTS,MD,20747-4336,0000,03,3,7000,200203,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X99,NA,20747
522021457,KOREAN CHO DAE PRESBYTERIAN CHURCH,% REV JONG WOOK LEE,5559 OAKLAND MILLS RD,COLUMBIA,MD,21045-3217,3371,03,9,7000,199204,1,10,000000000,1,01,NA,0,0,06,0,06,NA,NA,NA,NA,NA,21045
522021900,EASTERN SHORE EVANGELISTIC CHURCH,NA,5789 CHARLES CANNON RD,MARION STA,MD,21838-2839,1620,03,9,7000,196402,0,10,001029000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21838
522022153,THOMAS TABERNACLE HOLINESS CHURCH OF GOD,NA,HOLINESS CHURCH OF GOD 517 S MARKET,FREDERICK,MD,21701-0000,0000,03,3,7000,199910,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21701
522022217,STRAIGHTWAY APOSTOLIC TEMPLE INC,% DR KENNETH A GREEN,1216 OAKLAND TERRACE RD,HALETHORPE,MD,21227-2844,0000,03,3,7000,200007,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X21,NA,21227
522023298,ALAFIA BAPTIST CHURCH,% OLUSOLA A ALAMU,3623 EASTERN AVE,MOUNT RAINIER,MD,20712-2152,3125,03,9,7000,195504,1,10,001000000,5,01,202412,6,4,06,0,12,1632725,385479,385479,NA,9855,20712
522023410,IGLESIA EVANGELICA EBENEZER MI,% REV MEDARDO A LUNA,1616 OAKVIEW DR,SILVER SPRING,MD,20903-2243,0000,03,3,7000,200108,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X20,NA,20903
522023514,BEREA UNITED CHRISTIAN CHURCH,% ROGER HOLLIMAN,3443 RIPPLE RD,BALTIMORE,MD,21244-3604,0000,03,3,7210,199907,1,10,000000000,1,01,NA,0,0,06,0,12,NA,NA,NA,X212,NA,21244
522023670,GRACE LIFE CHURCH,NA,PO BOX 186,COLUMBIA,MD,21045-0186,0000,03,3,1200,199707,1,10,001000000,1,01,NA,0,0,06,0,09,NA,NA,NA,X21Z,NA,21045
522023671,DAMASCUS ROAD COMMUNITY CHURCH INC,NA,12826 OLD NATIONAL PIKE,MOUNT AIRY,MD,21771-5904,0000,03,3,7000,199709,1,10,001000000,1,01,NA,0,0,06,0,06,NA,NA,NA,X20Z,NA,21771
522023692,ST PAULS UNITED METHODIST CHRISTIAN CENTER INC,% EDWIN C DELONG,200 SLITTING MILL PL,BALTIMORE,MD,21228-2430,2573,03,9,7100,197410,1,10,001919000,5,01,NA,0,0,06,0,12,NA,NA,NA,NA,NA,21228
